hard_skills_score,soft_skills_score,experience_score,education_score,languages_score,inst_weight_hard,inst_weight_soft,inst_weight_exp,inst_weight_edu,inst_weight_lang,interaction_hard,interaction_soft,interaction_exp,interaction_edu,interaction_lang,total_experience_years,min_required_years,experience_delta,match_score,classification
0.7551696669926407,0.47522662003398763,0.37623956196747116,0.75,0.5958178333192319,0.12532145683759807,0.05419216647082634,0.08783792106246938,0.4319521178394152,0.300696337789691,0.09463896282708152,0.025753560104249996,0.033048100944676785,0.32396408837956137,0.17916024046888157,2.9800341464862012,0.813270485780424,2.166763660705777,0.6663676873111629,CONSIDERADO
0.9429434503429067,0.6650786925315884,0.7182600139014791,0.75,0.5138840693829394,0.29962468122903557,0.045046538862065666,0.13118931401568082,0.2790068558010073,0.24513261009221057,0.28252913072600033,0.029959493169456015,0.09422803850862842,0.2092551418507555,0.12596974321264656,1.9922145015043322,1.0475351538574385,0.9446793476468938,0.8043562901925999,APTO
0.7437346133127976,0.2908678589171457,0.39769836368844497,0.75,0.6200191509307172,0.10219451685137033,0.1137809257474701,0.33912304643122426,0.0664146639864832,0.3784868469834521,0.07600559947314209,0.03309521425777737,0.13486868065473845,0.049810997989862396,0.23466909350512427,3.0006894269340934,3.5091015672927566,-0.5084121403586632,0.5008496916065603,CONSIDERADO
0.7126561735038015,0.41927464247094537,0.2754894072656053,0.25,0.7123915237186591,0.08580082996250206,0.4139055044461679,0.2621737251918517,0.06620306038457345,0.1719168800149047,0.061146491164527035,0.17354008239342333,0.07222608415371892,0.016550765096143363,0.12247212810677587,2.405093535486273,3.045655028334941,-0.640561492848668,0.20640121685642612,NO_APTO
0.6282641018979263,0.5291651933864993,0.48145264545771327,0.45,0.2140013163948124,0.31445162883751765,0.07634012874485846,0.07763199300810014,0.19394437221055352,0.3376318771989702,0.19755867018194306,0.04039653899042328,0.03737612840590451,0.08727496749474908,0.07225366617743127,6.805747240630668,2.67069938514854,4.135047855482128,0.34077082823100363,NO_APTO
0.6107820262891573,0.8967223246350622,0.4195012203229735,0.45,0.5422193023746005,0.3675966524572188,0.05394553953476429,0.18223299599166976,0.19108294392569256,0.20514186809065466,0.22452142824493124,0.04837416961530648,0.076446964201617,0.08598732476656165,0.11123188060393709,4.012970446650596,0.817012468809642,3.195957977840954,0.6142306887951143,CONSIDERADO
0.8579567433517019,0.5439950596784512,0.4095346340211667,0.92,0.35214710803693616,0.36127464561940714,0.11507430794199942,0.2659697754095813,0.14778430110811425,0.10989696992089788,0.30995801841116677,0.06259985501636445,0.10892383463305477,0.1359615570194651,0.03869990013966635,2.002059944580241,1.34973913392139,0.6523208106588512,0.758916295259465,APTO
0.6735753494534569,0.4948381954162167,0.6358490019433461,1.0,0.7134957114475716,0.1112387931764638,0.04930987554747846,0.13474580541341893,0.33277452818879477,0.37193099767384413,0.07492770898661742,0.024400409832112474,0.08567798588817475,0.33277452818879477,0.26537117179470454,2.3197077335718044,1.0980758698513449,1.2216318637204595,0.7999256039162989,APTO
0.940019089909382,0.5372112196448686,0.15978108865916568,0.75,0.4145669697040661,0.21458508299574058,0.328070813454841,0.15705332134503538,0.22417341537616395,0.07611736682821896,0.20171407442578526,0.1762433218259593,0.025094150662047537,0.16813006153212295,0.031555746107827534,6.821198769533199,4.214259600949048,2.6069391685841508,0.6379983988778614,CONSIDERADO
0.7744105053378245,0.7121585350134942,0.2643842398803195,0.25,0.25661112640335365,0.08433589309289106,0.5788057868788619,0.1337212847021195,0.06303824612064297,0.14009878920548474,0.06531060158818251,0.41220148124098305,0.03535380021178966,0.015759561530160743,0.03595090810576544,2.384893003709077,1.1452403598205219,1.2396526438885551,0.3094707281809202,NO_APTO
0.7866272332175703,0.6115410544176388,0.6132935404384466,0.25,0.4676466586153671,0.2885242905805498,0.1391731301755656,0.3641074883927043,0.13920505019891202,0.06899004065226831,0.22696106441544017,0.08511008277416869,0.22330477065651222,0.034801262549728006,0.03226296198877161,1.9519632195001126,4.025229003856071,-2.073265784355959,0.46820480724735714,NO_APTO
0.27810963239049713,0.7412548041734893,0.4313974833922921,0.92,0.6878388972807046,0.09093028866891284,0.04278900350218864,0.7027396502403551,0.03895784866450357,0.12458320892403989,0.025288589154873135,0.03171755441179359,0.30316011659366876,0.03584122077134328,0.08569317704600322,3.6349013380200685,1.3387043798785137,2.2961969581415547,0.4960962167949612,NO_APTO
0.6066328700495609,0.6127066593624048,0.3408454419087789,0.45,0.8979948345757526,0.1633592866314541,0.07881123404145732,0.06471760681728247,0.48162791467034893,0.2114839578394572,0.09909911289848787,0.04828816792976995,0.02205870129491525,0.21673256160165702,0.1899115017354688,3.523989231796576,4.565680620927725,-1.0416913891311488,0.43688788167623316,NO_APTO
0.64006426400984,0.8123238367040223,0.45624915533247495,1.0,0.5414607212231837,0.46915956943547,0.15124080486175237,0.12434485018211199,0.177725567046916,0.07752920847374958,0.3002922745138875,0.12285651087150304,0.05673223286553174,0.177725567046916,0.04197902113605901,1.816138472866422,4.381838132363344,-2.5656996594969224,0.5347246400578968,CONSIDERADO
0.7630205761963323,0.7917369797255424,0.7904393926610251,0.75,0.1694178991964514,0.17314424084521782,0.13529475032354876,0.4012049341001064,0.09012447883583329,0.20023159589529374,0.13211261841479463,0.10711785699388784,0.3171281844426947,0.06759335912687496,0.033922816329333465,5.112694109596703,1.063132720270703,4.049561389326,0.6862000583652248,CONSIDERADO
0.4386687929885454,0.46419788857953487,0.40833956794753634,0.92,0.3552760788838058,0.3525253970458667,0.13076449608172394,0.08290285310081455,0.09347712090468324,0.3403301328669114,0.15464189041991808,0.06070060298230311,0.033852515216804685,0.0859989512323086,0.12091115513096092,2.9534849583023766,1.9781595053033212,0.9753254529990554,0.24784773861309195,NO_APTO
0.33572306086876047,0.07271072127075524,0.5565255228344548,0.92,0.5367361046761433,0.36567137156901075,0.26379367041244267,0.11165136553184968,0.17058108537154268,0.08830250711515444,0.12276431213522612,0.019180628042348595,0.06213683457779347,0.15693459854181926,0.04739514370212542,1.239998484770836,0.7143579522103133,0.5256405325605228,0.1872527288301893,NO_APTO
0.6693177575775097,0.5024864182746371,0.5555397024300971,0.45,0.1667714670808473,0.16818354397059745,0.25184106210090484,0.19829926511141638,0.14194145130616187,0.23973467751091943,0.11256823251183878,0.12654671326956413,0.11016311473210319,0.06387365308777285,0.039980903878649846,5.018491749832379,1.2331375384699172,3.785354211362462,0.3685952379086858,NO_APTO
0.7274353364574222,0.3727704724870806,0.16106144049900578,1.0,0.45955180249502403,0.3115640477183234,0.2682111949443089,0.18897251943492044,0.08132635429309379,0.14992588360935333,0.22664269788001493,0.09998121386571451,0.03043618619491465,0.08132635429309379,0.0688987100533375,6.338781869055424,2.694886448336452,3.643895420718972,0.45420535369256876,NO_APTO
0.9373349421016629,0.6051417766747686,0.36526284519918256,1.0,0.6064048329081592,0.2316790588997081,0.4790454538290097,0.15201765914800514,0.07905724966074432,0.05820057846253283,0.21716087725992564,0.2898904170380578,0.0555264027009199,0.07905724966074432,0.035293112057730426,3.8322039264027357,2.1421691364728983,1.6900347899298374,0.7944209044301322,APTO
0.5347933830246652,0.7986090798267379,0.29650025524572565,1.0,0.4178620544814794,0.15093379757512213,0.32057461181143426,0.3756459193091181,0.09809105049747507,0.054754620806850444,0.08071839621795956,0.2560137957545432,0.11137911095716878,0.09809105049747507,0.022879878342704885,0.651623551641937,1.9970025257019863,-1.3453789740600492,0.2852454070285615,NO_APTO
0.949195414509748,0.6101288503628889,0.2845438221292792,0.45,0.42874951551887747,0.043593671413270065,0.09821373600171487,0.13601402185017117,0.14887522607365855,0.5733033446611855,0.04137891300712063,0.05992303383657057,0.038701949640423,0.06699385173314636,0.2458035312688353,2.2059544661943598,4.986628889945805,-2.780674423751445,0.05571735395535213,NO_APTO
0.828179790560331,0.5460429356589755,0.5667929291138473,0.45,0.23906669227124255,0.3169063760330613,0.17355597023935346,0.23034191252953415,0.15655208213895996,0.12264365905909112,0.2624554561302942,0.09476901149063835,0.13055616730030026,0.07044843696253199,0.029320013899298926,2.2026040864186003,2.5476314683823227,-0.3450273819637224,0.5541859681613526,CONSIDERADO
0.9271922389031483,0.8145213397759834,0.5491021070600494,0.25,0.17293802581339585,0.3516179801977147,0.1489839502602409,0.2027153307745106,0.2229043685802112,0.07377837018732261,0.32601746229812195,0.12135060677108987,0.11131141526165864,0.0557260921450528,0.012759085687925472,1.350431920732794,3.778910787668689,-2.428478866935895,0.40911318898637095,NO_APTO
0.8406810170792803,0.6626489752586294,0.5530317480396252,0.25,0.22129413600368722,0.1792645190612997,0.07377403397239332,0.4170755728459661,0.06633676217069748,0.2635491119496435,0.15070427821068147,0.04888628801250175,0.23065603311563265,0.01658419054267437,0.058321873023435396,6.115731117112949,0.7642065967413053,5.351524520371644,0.44272712255770225,NO_APTO
0.7070464135783326,0.7113200714870869,0.5782072790522697,0.45,0.5433826181335057,0.08850963048938407,0.25100531659244635,0.3889075015594675,0.20010879015958605,0.07146876119911587,0.06258041680466245,0.17854511974217782,0.22486914827971602,0.09004895557181372,0.03883488257513389,1.8229800581150108,3.9603968218148204,-2.1374167636998096,0.37074224826796104,NO_APTO
0.5178906457742368,0.6748736947541683,0.5821127574517156,0.92,0.5545189330065098,0.16922424707270647,0.1616171221921443,0.36855471741837914,0.12374200333771246,0.17686190997905765,0.08763965459714296,0.10907114438934831,0.21454040282825054,0.11384264307069547,0.09807327761108044,3.155246707570031,2.982045153659869,0.1732015539101619,0.6926594903617692,CONSIDERADO
0.9079347086213024,0.6521659001435145,0.48208971354706803,0.92,0.08178176982728917,0.23644082070549868,0.35840007731697254,0.17740132827024208,0.06702184834507562,0.1607359253622112,0.21467282765342857,0.2337363090349286,0.08552335552867038,0.061660100477469566,0.013145268450948688,4.261202271971301,1.908096432532684,2.3531058394386175,0.5151784635314612,CONSIDERADO
0.8422579087024897,0.7008917548508822,0.7416205883451604,0.92,0.23811101224394682,0.08885971917781466,0.1354056920069648,0.5864207918518882,0.13992719989199448,0.049386597071337975,0.0748428012425967,0.09490473308755963,0.4349017326710322,0.12873302390063493,0.011759492619940224,0.7009411365549494,2.645571725495685,-1.9446305889407358,0.47340879877957,NO_APTO
0.806355033749216,0.44283351816839533,0.2114764829297442,1.0,0.5548407026470573,0.3481047844907219,0.31001007199678127,0.0836442823480911,0.0033178495796957882,0.25492301158471004,0.2806960452462796,0.1372828508499722,0.01768879864815679,0.0033178495796957882,0.14144166286856444,1.5130573986976614,4.30389851117249,-2.790841112474829,0.4182091289863904,NO_APTO
0.9028817311289886,0.7857688635224872,0.16378699621310078,0.25,0.6059689005128066,0.1720019095292367,0.051434988598524835,0.3671270489734069,0.16210141004453194,0.24733464285429957,0.1552973818332489,0.04041601253635495,0.06013063657993426,0.040525352511132984,0.1498771015891476,6.733948994128507,3.4014170512825928,3.3325319428459146,0.1714411087073826,NO_APTO
0.7206250312008223,0.6614531145353377,0.4902974917105141,0.25,0.34153689256521846,0.21055852410179907,0.2300647352987922,0.07553402179531125,0.25625453639010776,0.22758818241398976,0.15173374300045805,0.15217703570813415,0.03703414142504841,0.06406363409752694,0.07772976060624016,2.491743953755784,3.408551845132874,-0.9168078913770898,0.2599547735902298,NO_APTO
0.9276068881098077,0.6398147531486869,0.5137482468079828,1.0,0.2596808374184322,0.2071757190817928,0.1344553254640931,0.06855288302604791,0.24971952950977008,0.34009654291829605,0.19217762406937353,0.08602650087133508,0.035218923468264836,0.24971952950977008,0.08831655506813688,3.810908639238122,3.7543889979580487,0.05651964128007325,0.6451605096891326,CONSIDERADO
0.8279951142635451,0.40682620942729514,0.7595662405073665,0.75,0.3092576881079286,0.1800250482023828,0.1003437258051543,0.07922834458021684,0.1880246212961617,0.45237826011608434,0.14905986035663216,0.04082245760912278,0.060179175834417495,0.14101846597212128,0.1399014548737874,1.8423300333603687,0.5577608679793822,1.2845691653809865,0.21668511446096567,NO_APTO
0.48438280947528684,0.68869612067738,0.7117558166124568,0.92,0.6068604004059036,0.11838054153034855,0.07042637706647471,0.224859423464375,0.16780336768278792,0.41853029025601374,0.0573414992936761,0.04850237267904353,0.16004500257089246,0.1543790982681649,0.25398945952676355,1.2808157762759838,0.7907887717233486,0.49002700455263515,0.781740212160211,APTO
0.6516010365383863,0.7309123789449452,0.2924600325686035,0.25,0.6096973166245613,0.13422972416391282,0.3658487369555748,0.10121632881148775,0.30339194194964236,0.09531326811938244,0.08746422739946727,0.26740337066220266,0.029601730820682185,0.07584798548741059,0.058112243811104816,2.0506381562131497,4.769079637605401,-2.7184414813922513,0.21958715044827026,NO_APTO
0.7054659296964139,0.6672717527056234,0.6204029868838038,0.75,0.38001942175738634,0.08709659797829929,0.1419949706852911,0.4357703530423196,0.1874006542146879,0.1477374240794021,0.061443682466155704,0.09474923296455781,0.27035322862286476,0.14055049066101594,0.05614309047058015,3.843252577364588,4.859440494350571,-1.0161879169859835,0.6024629453822864,CONSIDERADO
0.6654276991824906,0.7572155370485104,0.5473902931432819,0.45,0.3384973662285053,0.18655773817220608,0.20370140059714598,0.29897499500841707,0.10376002742932472,0.20700583879290624,0.12414068647662059,0.15424586545070165,0.16365601016016867,0.04669201234319612,0.0700709312253213,1.745025498470631,2.538408373021626,-0.793382874550995,0.30177424423424215,NO_APTO
0.8631672310256171,0.3035669016150289,0.7237498348477556,0.25,0.38698081913141336,0.30364960985534534,0.060805768316599604,0.16533476848494996,0.2711106467364881,0.19909920660661692,0.26210039294084736,0.018458618688191434,0.11966101138557443,0.06777766168412203,0.07704757406104312,0.24010371412603737,4.352592849183835,-4.112489135057798,0.2343853037287214,NO_APTO
0.8732832673807529,0.8837419853719795,0.24217334972150312,0.75,0.23736838797427598,0.36291198613361997,0.21523417509742013,0.20200481166796583,0.19617391441278845,0.023675112688205664,0.31692496502240614,0.19021147722049433,0.048920181901492665,0.14713043580959134,0.005619723333908706,1.4566142195412808,4.208346740862336,-2.751732521321055,0.5143178410957148,CONSIDERADO
0.8221141772576545,0.28157925469814293,0.6519706234814904,1.0,0.5661357146306241,0.13267436443113895,0.05497592498490501,0.2970816496194474,0.3521847888111155,0.16308327215339324,0.10907347595748801,0.015480079983590567,0.19368850832730078,0.3521847888111155,0.09232726482486184,2.913633122000416,3.0448510571908614,-0.13121793519044544,0.918874431298198,APTO
0.8951325326746936,0.12464398301200727,0.3509293904676966,0.45,0.27246757692568147,0.036457680542753904,0.2529553328274358,0.3702034742482464,0.22634803901052336,0.1140354733710405,0.0326344559196802,0.031529360207739554,0.12991527956696072,0.10185661755473552,0.03107096911298048,0.7445054455684993,1.8695692629557397,-1.1250638173872405,0.031016410714558764,NO_APTO
0.6666647112914303,0.8175022442093237,0.20552895244281644,0.45,0.6482844351830901,0.19378746971997698,0.18985105177428876,0.27320371494007956,0.025778697692453147,0.3173790658732015,0.12919126755276525,0.1552036608909816,0.05615127333512039,0.011600413961603917,0.20575190845854519,4.962163410295296,2.6968951505981287,2.265268259697167,0.3072478835059428,NO_APTO
0.8566235044617458,0.751290033720716,0.51274514924251,1.0,0.11901653277496058,0.19655927901840012,0.2889846136149652,0.19421587319758155,0.10582889657080913,0.2144113375982442,0.16837729842721602,0.2171112601075553,0.09958324688795835,0.10582889657080913,0.025518493988584568,0.6725385834732808,4.5924674719785115,-3.919928888505231,0.31246089038756225,NO_APTO
0.832918451936137,0.4998827916316034,0.2840889503194834,1.0,0.4496865976925538,0.0773704870087489,0.09062155906653789,0.017891540825329608,0.2599581516241138,0.5541582614752697,0.06444330626487214,0.0453001579281892,0.005082789052666072,0.2599581516241138,0.24919754318603465,1.4294483398907882,1.6207802850233655,-0.19133194513257723,0.5513374009013006,CONSIDERADO
0.8993884841714823,0.664493091290132,0.49636659873545896,0.25,0.6903175337743567,0.21488393198516628,0.15798327224795566,0.05906981396017931,0.21105001410276683,0.35701296770393187,0.1932641338609466,0.10497879294817458,0.029320282643350536,0.05276250352569171,0.2464523113908423,3.8538172361241143,0.5593386266044753,3.294478609519639,0.5303886276308948,CONSIDERADO
0.46830831571972503,0.5353666389433771,0.5439257021009882,0.75,0.5027722847613904,0.23662597938590238,0.17484078542408962,0.12313002419384518,0.3240235853628883,0.14137962563327433,0.11081391386174232,0.09360392364271505,0.0669735848593489,0.2430176890221662,0.07108175739835136,4.337403636546945,4.393609389115921,-0.05620575256897631,0.6198708910179087,CONSIDERADO
0.7075749582341193,0.5674766657741422,0.7612402229497971,0.75,0.6936395290642697,0.04074667312627902,0.22838893345694825,0.18927519583929672,0.21545408812737046,0.32613510945010565,0.02883132553550619,0.12960539045786143,0.14408389227957275,0.16159056609552785,0.22622020373029536,5.818266990608358,1.197261551690294,4.621005438918065,0.7612137094268879,APTO
0.6968438466030292,0.6993453823751544,0.7757010275218063,0.45,0.7671895114030239,0.1965518536623166,0.20032720340107021,0.11381121859383599,0.2422067260580547,0.24710299828472268,0.13696594976300439,0.14009790466266678,0.08828347920674748,0.10899302672612463,0.18957482852027865,3.360179895293043,4.390047996020202,-1.0298681007271595,0.47777608996120646,NO_APTO
0.5134645892414481,0.49070084618639626,0.23175824644229967,0.25,0.5900061458925691,0.10163197072051489,0.22197665569199765,0.10955112189117978,0.3983157619427146,0.16852448975359308,0.052184418099808054,0.10892413278168958,0.025389375905286456,0.09957894048567865,0.09943048468802919,1.5433148835906718,0.4282672603393939,1.1150476232512778,0.08558020649120356,NO_APTO
0.7390087265858478,0.7086680077951097,0.6692716213523916,0.92,0.28259051235454974,0.39947744417467007,0.240252222357717,0.05406176651170258,0.24807578599392135,0.058132780961988983,0.295217317319292,0.17025906378659103,0.036182006126461615,0.22822972311440765,0.01642777235664328,3.3297784700862136,4.0801162671004425,-0.7503377970142289,0.695825009960305,CONSIDERADO
